work_id,concept_id,relation
W3037349235,obligate,hasConcept
W3037349235,insect,hasConcept
W3037349235,microbiome,hasConcept
W3037349235,symbiosis,hasConcept
W3037349235,facultative,hasConcept
W3037349235,holobiont,hasConcept
W3037349235,adaptation_(eye),hasConcept
W3037349235,symbiotic_bacteria,hasConcept
W3037349235,evolutionary_biology,hasConcept
W3037349235,organism,hasConcept
W3037349235,ecology,hasConcept
W3037349235,host_(biology),hasConcept
W3037349235,eusociality,hasConcept
W3037349235,zoology,hasConcept
W3037349235,bacteria,hasConcept
W3037349235,genetics,hasConcept
W3037349235,hymenoptera,hasConcept
W3037349235,neuroscience,hasConcept
W3036555894,biology,hasConcept
W3036555894,mesoderm,hasConcept
W3036555894,lateral_plate_mesoderm,hasConcept
W3036555894,lineage_(genetic),hasConcept
W3036555894,vertebrate,hasConcept
W3036555894,progenitor_cell,hasConcept
W3036555894,evolutionary_biology,hasConcept
W3036555894,anatomy,hasConcept
W3036555894,intermediate_mesoderm,hasConcept
W3036555894,heart_development,hasConcept
W3036555894,progenitor,hasConcept
W3036555894,cell_biology,hasConcept
W3036555894,stem_cell,hasConcept
W3036555894,genetics,hasConcept
W3036555894,embryonic_stem_cell,hasConcept
W3036555894,gene,hasConcept
W4308174537,biology,hasConcept
W4308174537,effective_population_size,hasConcept
W4308174537,inbreeding,hasConcept
W4308174537,natural_selection,hasConcept
W4308174537,evolutionary_biology,hasConcept
W4308174537,genetic_variation,hasConcept
W4308174537,population,hasConcept
W4308174537,variation_(astronomy),hasConcept
W4308174537,extinction_(optical_mineralogy),hasConcept
W4308174537,mutation_accumulation,hasConcept
W4308174537,gene_flow,hasConcept
W4308174537,inbreeding_depression,hasConcept
W4308174537,quantitative_genetics,hasConcept
W4308174537,selection_(genetic_algorithm),hasConcept
W4308174537,population_genetics,hasConcept
W4308174537,genetics,hasConcept
W4308174537,mutation_rate,hasConcept
W4308174537,gene,hasConcept
W4308174537,demography,hasConcept
W4308174537,paleontology,hasConcept
W4308174537,computer_science,hasConcept
W4308174537,astrophysics,hasConcept
W4308174537,artificial_intelligence,hasConcept
W4308174537,sociology,hasConcept
W4308174537,physics,hasConcept
W3207939327,biology,hasConcept
W3207939327,trait,hasConcept
W3207939327,phenomenon,hasConcept
W3207939327,natural_selection,hasConcept
W3207939327,evolutionary_biology,hasConcept
W3207939327,trace_(psycholinguistics),hasConcept
W3207939327,evolutionary_ecology,hasConcept
W3207939327,macroevolution,hasConcept
W3207939327,selection_(genetic_algorithm),hasConcept
W3207939327,ecology,hasConcept
W3207939327,cognitive_science,hasConcept
W3207939327,cognitive_psychology,hasConcept
W3207939327,epistemology,hasConcept
W3207939327,phylogenetics,hasConcept
W3207939327,computer_science,hasConcept
W3207939327,artificial_intelligence,hasConcept
W3207939327,psychology,hasConcept
W3207939327,host_(biology),hasConcept
W3207939327,biochemistry,hasConcept
W3207939327,philosophy,hasConcept
W3207939327,programming_language,hasConcept
W3207939327,gene,hasConcept
W3207939327,linguistics,hasConcept
W3003501768,biology,hasConcept
W3003501768,gene,hasConcept
W3003501768,gene_family,hasConcept
W3003501768,gene_duplication,hasConcept
W3003501768,genetics,hasConcept
W3003501768,phylogenetic_tree,hasConcept
W3003501768,phylogenetics,hasConcept
W3003501768,computational_biology,hasConcept
W3003501768,genome,hasConcept
W3003501768,evolutionary_biology,hasConcept
W3037775055,phylogenetic_tree,hasConcept
W3037775055,biology,hasConcept
W3037775055,lineage_(genetic),hasConcept
W3037775055,phylogenetics,hasConcept
W3037775055,plant_evolution,hasConcept
W3037775055,evolutionary_biology,hasConcept
W3037775055,botany,hasConcept
W3037775055,phylogenetic_comparative_methods,hasConcept
W3037775055,spectral_line,hasConcept
W3037775055,genetics,hasConcept
W3037775055,genome,hasConcept
W3037775055,physics,hasConcept
W3037775055,gene,hasConcept
W3037775055,astronomy,hasConcept
W4327909816,fauna,hasConcept
W4327909816,genome,hasConcept
W4327909816,biology,hasConcept
W4327909816,arthropod,hasConcept
W4327909816,identification_(biology),hasConcept
W4327909816,evolutionary_biology,hasConcept
W4327909816,dna_sequencing,hasConcept
W4327909816,reference_genome,hasConcept
W4327909816,phylogenetic_tree,hasConcept
W4327909816,genomics,hasConcept
W4327909816,ecology,hasConcept
W4327909816,geography,hasConcept
W4327909816,computational_biology,hasConcept
W4327909816,genetics,hasConcept
W4327909816,gene,hasConcept
W3011565822,biology,hasConcept
W3011565822,null_model,hasConcept
W3011565822,population,hasConcept
W3011565822,null_hypothesis,hasConcept
W3011565822,evolutionary_biology,hasConcept
W3011565822,negative_selection,hasConcept
W3011565822,selection_(genetic_algorithm),hasConcept
W3011565822,effective_population_size,hasConcept
W3011565822,population_genetics,hasConcept
W3011565822,genetics,hasConcept
W3011565822,econometrics,hasConcept
W3011565822,genetic_variation,hasConcept
W3011565822,genome,hasConcept
W3011565822,computer_science,hasConcept
W3011565822,machine_learning,hasConcept
W3011565822,ecology,hasConcept
W3011565822,mathematics,hasConcept
W3011565822,gene,hasConcept
W3011565822,sociology,hasConcept
W3011565822,demography,hasConcept
W3172652410,aquaculture,hasConcept
W3172652410,biology,hasConcept
W3172652410,adaptation_(eye),hasConcept
W3172652410,fish_<actinopterygii>,hasConcept
W3172652410,evolutionary_biology,hasConcept
W3172652410,chromatophore,hasConcept
W3172652410,fish_physiology,hasConcept
W3172652410,selection_(genetic_algorithm),hasConcept
W3172652410,genome,hasConcept
W3172652410,zoology,hasConcept
W3172652410,biotechnology,hasConcept
W3172652410,fishery,hasConcept
W3172652410,genetics,hasConcept
W3172652410,gene,hasConcept
W3172652410,neuroscience,hasConcept
W3172652410,computer_science,hasConcept
W3172652410,artificial_intelligence,hasConcept
W4206641739,sequence_(biology),hasConcept
W4206641739,evolutionary_biology,hasConcept
W4206641739,computational_biology,hasConcept
W4206641739,biology,hasConcept
W4206641739,paleontology,hasConcept
W4206641739,genetics,hasConcept
W3028202170,biology,hasConcept
W3028202170,plant_immunity,hasConcept
W3028202170,immune_system,hasConcept
W3028202170,microbiome,hasConcept
W3028202170,evolutionary_biology,hasConcept
W3028202170,immunity,hasConcept
W3028202170,plant_development,hasConcept
W3028202170,host_(biology),hasConcept
W3028202170,transcriptome,hasConcept
W3028202170,computational_biology,hasConcept
W3028202170,ecology,hasConcept
W3028202170,neuroscience,hasConcept
W3028202170,genetics,hasConcept
W3028202170,gene,hasConcept
W3028202170,arabidopsis,hasConcept
W3028202170,mutant,hasConcept
W3028202170,gene_expression,hasConcept
W3018615967,metagenomics,hasConcept
W3018615967,biology,hasConcept
W3018615967,identification_(biology),hasConcept
W3018615967,human_genetics,hasConcept
W3018615967,computational_biology,hasConcept
W3018615967,genome_biology,hasConcept
W3018615967,evolutionary_biology,hasConcept
W3018615967,genetics,hasConcept
W3018615967,genomics,hasConcept
W3018615967,genome,hasConcept
W3018615967,gene,hasConcept
W3018615967,ecology,hasConcept
W3199195377,genome,hasConcept
W3199195377,biology,hasConcept
W3199195377,transposable_element,hasConcept
W3199195377,population_genomics,hasConcept
W3199195377,genome_evolution,hasConcept
W3199195377,population,hasConcept
W3199195377,evolutionary_biology,hasConcept
W3199195377,genetics,hasConcept
W3199195377,genomics,hasConcept
W3199195377,genome_size,hasConcept
W3199195377,gene,hasConcept
W3199195377,sociology,hasConcept
W3199195377,demography,hasConcept
W3129515806,multicellular_organism,hasConcept
W3129515806,biology,hasConcept
W3129515806,ancestor,hasConcept
W3129515806,most_recent_common_ancestor,hasConcept
W3129515806,evolutionary_biology,hasConcept
W3129515806,transition_(genetics),hasConcept
W3129515806,phylogenetics,hasConcept
W3129515806,gene,hasConcept
W3129515806,genetics,hasConcept
W3129515806,history,hasConcept
W3129515806,archaeology,hasConcept
W3016609678,population_genomics,hasConcept
W3016609678,biology,hasConcept
W3016609678,evolutionary_biology,hasConcept
W3016609678,genomics,hasConcept
W3016609678,genome,hasConcept
W3016609678,demographic_history,hasConcept
W3016609678,copy-number_variation,hasConcept
W3016609678,genetics,hasConcept
W3016609678,population,hasConcept
W3016609678,single-nucleotide_polymorphism,hasConcept
W3016609678,genetic_variation,hasConcept
W3016609678,gene,hasConcept
W3016609678,genotype,hasConcept
W3016609678,demography,hasConcept
W3016609678,sociology,hasConcept
W3170431728,biology,hasConcept
W3170431728,tree_of_life_(biology),hasConcept
W3170431728,tree_(set_theory),hasConcept
W3170431728,evolutionary_biology,hasConcept
W3170431728,phylogenetics,hasConcept
W3170431728,genetics,hasConcept
W3170431728,gene,hasConcept
W3170431728,combinatorics,hasConcept
W3170431728,mathematics,hasConcept
W4328049762,biology,hasConcept
W4328049762,genetic_genealogy,hasConcept
W4328049762,evolutionary_biology,hasConcept
W4328049762,trait,hasConcept
W4328049762,genetics,hasConcept
W4328049762,population,hasConcept
W4328049762,genome-wide_association_study,hasConcept
W4328049762,regression,hasConcept
W4328049762,genetic_association,hasConcept
W4328049762,replicate,hasConcept
W4328049762,population_genetics,hasConcept
W4328049762,genotype,hasConcept
W4328049762,single-nucleotide_polymorphism,hasConcept
W4328049762,demography,hasConcept
W4328049762,gene,hasConcept
W4328049762,statistics,hasConcept
W4328049762,programming_language,hasConcept
W4328049762,computer_science,hasConcept
W4328049762,mathematics,hasConcept
W4328049762,sociology,hasConcept
W3163150242,tree_of_life_(biology),hasConcept
W3163150242,phylogenomics,hasConcept
W3163150242,phylogenetic_tree,hasConcept
W3163150242,biology,hasConcept
W3163150242,herbarium,hasConcept
W3163150242,tree_(set_theory),hasConcept
W3163150242,set_(abstract_data_type),hasConcept
W3163150242,evolutionary_biology,hasConcept
W3163150242,barcode,hasConcept
W3163150242,taxon,hasConcept
W3163150242,phylogenetics,hasConcept
W3163150242,data_set,hasConcept
W3163150242,ecology,hasConcept
W3163150242,computer_science,hasConcept
W3163150242,artificial_intelligence,hasConcept
W3163150242,clade,hasConcept
W3163150242,gene,hasConcept
W3163150242,programming_language,hasConcept
W3163150242,biochemistry,hasConcept
W3163150242,mathematics,hasConcept
W3163150242,operating_system,hasConcept
W3163150242,mathematical_analysis,hasConcept
W4293116279,clade,hasConcept
W4293116279,phylogenetic_tree,hasConcept
W4293116279,lineage_(genetic),hasConcept
W4293116279,monophyly,hasConcept
W4293116279,evolutionary_biology,hasConcept
W4293116279,biology,hasConcept
W4293116279,population,hasConcept
W4293116279,founder_effect,hasConcept
W4293116279,phylogenetics,hasConcept
W4293116279,genome,hasConcept
W4293116279,severe_acute_respiratory_syndrome_coronavirus_2_(sars-cov-2),hasConcept
W4293116279,alpha_(finance),hasConcept
W4293116279,genetics,hasConcept
W4293116279,demography,hasConcept
W4293116279,coronavirus_disease_2019_(covid-19),hasConcept
W4293116279,gene,hasConcept
W4293116279,allele,hasConcept
W4293116279,medicine,hasConcept
W4293116279,haplotype,hasConcept
W4293116279,disease,hasConcept
W4293116279,health_care,hasConcept
W4293116279,infectious_disease_(medical_specialty),hasConcept
W4293116279,political_science,hasConcept
W4293116279,sociology,hasConcept
W4293116279,pathology,hasConcept
W4293116279,law,hasConcept
W4293116279,cronbach's_alpha,hasConcept
W3042122970,biology,hasConcept
W3042122970,linkage_disequilibrium,hasConcept
W3042122970,demographic_history,hasConcept
W3042122970,population,hasConcept
W3042122970,genotyping,hasConcept
W3042122970,evolutionary_biology,hasConcept
W3042122970,inference,hasConcept
W3042122970,disequilibrium,hasConcept
W3042122970,range_(aeronautics),hasConcept
W3042122970,ancient_dna,hasConcept
W3042122970,genetics,hasConcept
W3042122970,statistics,hasConcept
W3042122970,genotype,hasConcept
W3042122970,haplotype,hasConcept
W3042122970,demography,hasConcept
W3042122970,genetic_variation,hasConcept
W3042122970,computer_science,hasConcept
W3042122970,artificial_intelligence,hasConcept
W3042122970,mathematics,hasConcept
W3042122970,composite_material,hasConcept
W3042122970,ophthalmology,hasConcept
W3042122970,materials_science,hasConcept
W3042122970,sociology,hasConcept
W3042122970,gene,hasConcept
W3042122970,medicine,hasConcept
W3019415451,biology,hasConcept
W3019415451,adaptation_(eye),hasConcept
W3019415451,r_package,hasConcept
W3019415451,genome,hasConcept
W3019415451,evolutionary_biology,hasConcept
W3019415451,computational_biology,hasConcept
W3019415451,genetics,hasConcept
W3019415451,gene,hasConcept
W3019415451,computer_science,hasConcept
W3019415451,neuroscience,hasConcept
W3019415451,computational_science,hasConcept
W3088101909,biology,hasConcept
W3088101909,parthenogenesis,hasConcept
W3088101909,asexuality,hasConcept
W3088101909,lineage_(genetic),hasConcept
W3088101909,loss_of_heterozygosity,hasConcept
W3088101909,genome,hasConcept
W3088101909,evolutionary_biology,hasConcept
W3088101909,genome_evolution,hasConcept
W3088101909,genetics,hasConcept
W3088101909,ploidy,hasConcept
W3088101909,transposable_element,hasConcept
W3088101909,evolution_of_sexual_reproduction,hasConcept
W3088101909,asexual_reproduction,hasConcept
W3088101909,genetic_fitness,hasConcept
W3088101909,sexual_reproduction,hasConcept
W3088101909,gene,hasConcept
W3088101909,allele,hasConcept
W3088101909,embryo,hasConcept
W3088101909,gender_studies,hasConcept
W3088101909,sociology,hasConcept
W3088101909,human_sexuality,hasConcept
W3135025442,biology,hasConcept
W3135025442,phenotype,hasConcept
W3135025442,pleiotropy,hasConcept
W3135025442,adaptation_(eye),hasConcept
W3135025442,trait,hasConcept
W3135025442,genetics,hasConcept
W3135025442,gene,hasConcept
W3135025442,genomics,hasConcept
W3135025442,evolutionary_biology,hasConcept
W3135025442,functional_genomics,hasConcept
W3135025442,quantitative_trait_locus,hasConcept
W3135025442,population,hasConcept
W3135025442,hypoxia_(environmental),hasConcept
W3135025442,computational_biology,hasConcept
W3135025442,genome,hasConcept
W3135025442,neuroscience,hasConcept
W3135025442,oxygen,hasConcept
W3135025442,demography,hasConcept
W3135025442,programming_language,hasConcept
W3135025442,organic_chemistry,hasConcept
W3135025442,chemistry,hasConcept
W3135025442,sociology,hasConcept
W3135025442,computer_science,hasConcept
W3106204292,genetic_genealogy,hasConcept
W3106204292,biology,hasConcept
W3106204292,ancestry-informative_marker,hasConcept
W3106204292,indel,hasConcept
W3106204292,genetic_admixture,hasConcept
W3106204292,y_chromosome,hasConcept
W3106204292,evolutionary_biology,hasConcept
W3106204292,mitochondrial_dna,hasConcept
W3106204292,population,hasConcept
W3106204292,genetics,hasConcept
W3106204292,gene_pool,hasConcept
W3106204292,haplotype,hasConcept
W3106204292,immigration,hasConcept
W3106204292,geography,hasConcept
W3106204292,demography,hasConcept
W3106204292,genotype,hasConcept
W3106204292,allele_frequency,hasConcept
W3106204292,single-nucleotide_polymorphism,hasConcept
W3106204292,gene,hasConcept
W3106204292,genetic_diversity,hasConcept
W3106204292,archaeology,hasConcept
W3106204292,sociology,hasConcept
W3023051623,biology,hasConcept
W3023051623,coalescent_theory,hasConcept
W3023051623,phylogenomics,hasConcept
W3023051623,genome,hasConcept
W3023051623,phylogenetic_tree,hasConcept
W3023051623,clade,hasConcept
W3023051623,evolutionary_biology,hasConcept
W3023051623,supermatrix,hasConcept
W3023051623,phylogenetics,hasConcept
W3023051623,gene_duplication,hasConcept
W3023051623,genetics,hasConcept
W3023051623,computational_biology,hasConcept
W3023051623,gene,hasConcept
W3023051623,algebra_over_a_field,hasConcept
W3023051623,pure_mathematics,hasConcept
W3023051623,mathematics,hasConcept
W3023051623,affine_lie_algebra,hasConcept
W3023051623,current_algebra,hasConcept
W3043453458,genetic_diversity,hasConcept
W3043453458,biology,hasConcept
W3043453458,relevance_(law),hasConcept
W3043453458,diversity_(politics),hasConcept
W3043453458,evolutionary_biology,hasConcept
W3043453458,plant_virus,hasConcept
W3043453458,plant_disease,hasConcept
W3043453458,disease,hasConcept
W3043453458,biotechnology,hasConcept
W3043453458,genetics,hasConcept
W3043453458,virus,hasConcept
W3043453458,political_science,hasConcept
W3043453458,medicine,hasConcept
W3043453458,environmental_health,hasConcept
W3043453458,pathology,hasConcept
W3043453458,population,hasConcept
W3043453458,law,hasConcept
W3043527810,caenorhabditis_elegans,hasConcept
W3043527810,biology,hasConcept
W3043527810,microbiome,hasConcept
W3043527810,host_(biology),hasConcept
W3043527810,computational_biology,hasConcept
W3043527810,model_organism,hasConcept
W3043527810,genome,hasConcept
W3043527810,evolutionary_biology,hasConcept
W3043527810,genetics,hasConcept
W3043527810,gene,hasConcept
W3202168308,introgression,hasConcept
W3202168308,biology,hasConcept
W3202168308,evolutionary_biology,hasConcept
W3202168308,range_(aeronautics),hasConcept
W3202168308,allele,hasConcept
W3202168308,adaptive_evolution,hasConcept
W3202168308,genetic_variation,hasConcept
W3202168308,offspring,hasConcept
W3202168308,ecology,hasConcept
W3202168308,genetics,hasConcept
W3202168308,gene,hasConcept
W3202168308,pregnancy,hasConcept
W3202168308,composite_material,hasConcept
W3202168308,materials_science,hasConcept
W3008209667,biology,hasConcept
W3008209667,multicellular_organism,hasConcept
W3008209667,evolutionary_biology,hasConcept
W3008209667,genome,hasConcept
W3008209667,clade,hasConcept
W3008209667,diversification_(marketing_strategy),hasConcept
W3008209667,gene_regulatory_network,hasConcept
W3008209667,phylogenetics,hasConcept
W3008209667,lineage_(genetic),hasConcept
W3008209667,body_plan,hasConcept
W3008209667,biological_evolution,hasConcept
W3008209667,comparative_genomics,hasConcept
W3008209667,gene,hasConcept
W3008209667,genomics,hasConcept
W3008209667,genetics,hasConcept
W3008209667,gene_expression,hasConcept
W3008209667,business,hasConcept
W3008209667,marketing,hasConcept
W4225129690,biology,hasConcept
W4225129690,dna_methylation,hasConcept
W4225129690,perspective_(graphical),hasConcept
W4225129690,evolutionary_biology,hasConcept
W4225129690,genetics,hasConcept
W4225129690,ancient_dna,hasConcept
W4225129690,computational_biology,hasConcept
W4225129690,methylation,hasConcept
W4225129690,dna,hasConcept
W4225129690,gene,hasConcept
W4225129690,gene_expression,hasConcept
W4225129690,demography,hasConcept
W4225129690,sociology,hasConcept
W4225129690,computer_science,hasConcept
W4225129690,artificial_intelligence,hasConcept
W4225129690,population,hasConcept
W3194895608,natural_selection,hasConcept
W3194895608,darwin_(adl),hasConcept
W3194895608,evolutionary_biology,hasConcept
W3194895608,adaptation_(eye),hasConcept
W3194895608,selection_(genetic_algorithm),hasConcept
W3194895608,darwinism,hasConcept
W3194895608,sociocultural_evolution,hasConcept
W3194895608,evolutionary_developmental_biology,hasConcept
W3194895608,natural_(archaeology),hasConcept
W3194895608,modern_evolutionary_synthesis,hasConcept
W3194895608,cognitive_science,hasConcept
W3194895608,biology,hasConcept
W3194895608,epistemology,hasConcept
W3194895608,sociology,hasConcept
W3194895608,psychology,hasConcept
W3194895608,computer_science,hasConcept
W3194895608,philosophy,hasConcept
W3194895608,artificial_intelligence,hasConcept
W3194895608,paleontology,hasConcept
W3194895608,software_engineering,hasConcept
W3194895608,anthropology,hasConcept
W3194895608,neuroscience,hasConcept
W3024064700,biology,hasConcept
W3024064700,genetics,hasConcept
W3024064700,introgression,hasConcept
W3024064700,genome,hasConcept
W3024064700,xiphophorus,hasConcept
W3024064700,gene,hasConcept
W3024064700,evolutionary_biology,hasConcept
W3024064700,population,hasConcept
W3024064700,allele,hasConcept
W3024064700,fish_<actinopterygii>,hasConcept
W3024064700,fishery,hasConcept
W3024064700,sociology,hasConcept
W3024064700,demography,hasConcept
W3107101620,selection_(genetic_algorithm),hasConcept
W3107101620,biology,hasConcept
W3107101620,natural_selection,hasConcept
W3107101620,trait,hasConcept
W3107101620,stabilizing_selection,hasConcept
W3107101620,microevolution,hasConcept
W3107101620,directional_selection,hasConcept
W3107101620,evolutionary_biology,hasConcept
W3107101620,variation_(astronomy),hasConcept
W3107101620,adaptation_(eye),hasConcept
W3107101620,phenotypic_plasticity,hasConcept
W3107101620,extinction_(optical_mineralogy),hasConcept
W3107101620,statistics,hasConcept
W3107101620,ecology,hasConcept
W3107101620,population,hasConcept
W3107101620,mathematics,hasConcept
W3107101620,computer_science,hasConcept
W3107101620,artificial_intelligence,hasConcept
W3107101620,sociology,hasConcept
W3107101620,programming_language,hasConcept
W3107101620,astrophysics,hasConcept
W3107101620,physics,hasConcept
W3107101620,paleontology,hasConcept
W3107101620,neuroscience,hasConcept
W3107101620,demography,hasConcept
W3002832353,biology,hasConcept
W3002832353,louse,hasConcept
W3002832353,evolutionary_biology,hasConcept
W3002832353,clade,hasConcept
W3002832353,genome,hasConcept
W3002832353,obligate,hasConcept
W3002832353,zoology,hasConcept
W3002832353,genetics,hasConcept
W3002832353,phylogenetics,hasConcept
W3002832353,ecology,hasConcept
W3002832353,gene,hasConcept
W3011613560,biology,hasConcept
W3011613560,evolutionary_biology,hasConcept
W3022164816,biology,hasConcept
W3022164816,sex_change,hasConcept
W3022164816,mating_system,hasConcept
W3022164816,phylogenetic_tree,hasConcept
W3022164816,intraspecific_competition,hasConcept
W3022164816,mating,hasConcept
W3022164816,evolutionary_biology,hasConcept
W3022164816,vertebrate,hasConcept
W3022164816,zoology,hasConcept
W3022164816,phylogenetics,hasConcept
W3022164816,ecology,hasConcept
W3022164816,fish_<actinopterygii>,hasConcept
W3022164816,genetics,hasConcept
W3022164816,gene,hasConcept
W3022164816,fishery,hasConcept
W3002194232,biology,hasConcept
W3002194232,evolutionary_biology,hasConcept
W3002194232,genome,hasConcept
W3002194232,genomics,hasConcept
W3002194232,genome_evolution,hasConcept
W3002194232,comparative_genomics,hasConcept
W3002194232,context_(archaeology),hasConcept
W3002194232,gene,hasConcept
W3002194232,phylogenetic_tree,hasConcept
W3002194232,phylogenetics,hasConcept
W3002194232,body_plan,hasConcept
W3002194232,adaptation_(eye),hasConcept
W3002194232,phylum,hasConcept
W3002194232,genetics,hasConcept
W3002194232,paleontology,hasConcept
W3002194232,neuroscience,hasConcept
W3200130214,severe_acute_respiratory_syndrome_coronavirus_2_(sars-cov-2),hasConcept
W3200130214,lineage_(genetic),hasConcept
W3200130214,haplotype,hasConcept
W3200130214,coronavirus_disease_2019_(covid-19),hasConcept
W3200130214,biological_dispersal,hasConcept
W3200130214,2019-20_coronavirus_outbreak,hasConcept
W3200130214,track_(disk_drive),hasConcept
W3200130214,coronavirus,hasConcept
W3200130214,evolutionary_biology,hasConcept
W3200130214,biology,hasConcept
W3200130214,tracking_(education),hasConcept
W3200130214,genetics,hasConcept
W3200130214,geography,hasConcept
W3200130214,computational_biology,hasConcept
W3200130214,virology,hasConcept
W3200130214,gene,hasConcept
W3200130214,medicine,hasConcept
W3200130214,computer_science,hasConcept
W3200130214,environmental_health,hasConcept
W3200130214,sociology,hasConcept
W3200130214,outbreak,hasConcept
W3200130214,disease,hasConcept
W3200130214,operating_system,hasConcept
W3200130214,pedagogy,hasConcept
W3200130214,pathology,hasConcept
W3200130214,population,hasConcept
W3200130214,infectious_disease_(medical_specialty),hasConcept
W3200130214,genotype,hasConcept
W3195370685,microbiome,hasConcept
W3195370685,host_(biology),hasConcept
W3195370685,biology,hasConcept
W3195370685,evolutionary_biology,hasConcept
W3195370685,population,hasConcept
W3195370685,selection_(genetic_algorithm),hasConcept
W3195370685,ecology,hasConcept
W3195370685,genetics,hasConcept
W3195370685,computer_science,hasConcept
W3195370685,artificial_intelligence,hasConcept
W3195370685,demography,hasConcept
W3195370685,sociology,hasConcept
W3089959412,biology,hasConcept
W3089959412,gene_duplication,hasConcept
W3089959412,genome,hasConcept
W3089959412,plant_evolution,hasConcept
W3089959412,flowering_plant,hasConcept
W3089959412,evolutionary_biology,hasConcept
W3089959412,adaptation_(eye),hasConcept
W3089959412,lineage_(genetic),hasConcept
W3089959412,most_recent_common_ancestor,hasConcept
W3089959412,eudicots,hasConcept
W3089959412,diversification_(marketing_strategy),hasConcept
W3089959412,clade,hasConcept
W3089959412,gene,hasConcept
W3089959412,genetics,hasConcept
W3089959412,phylogenetics,hasConcept
W3089959412,botany,hasConcept
W3089959412,marketing,hasConcept
W3089959412,business,hasConcept
W3089959412,neuroscience,hasConcept
W3089959412,taxonomy_(biology),hasConcept
W3004293435,eudicots,hasConcept
W3004293435,coalescent_theory,hasConcept
W3004293435,biology,hasConcept
W3004293435,phylogenetics,hasConcept
W3004293435,phylogenetic_tree,hasConcept
W3004293435,clade,hasConcept
W3004293435,evolutionary_biology,hasConcept
W3004293435,lineage_(genetic),hasConcept
W3004293435,taxon,hasConcept
W3004293435,phylogenomics,hasConcept
W3004293435,most_recent_common_ancestor,hasConcept
W3004293435,flowering_plant,hasConcept
W3004293435,sister_group,hasConcept
W3004293435,supermatrix,hasConcept
W3004293435,botany,hasConcept
W3004293435,taxonomy_(biology),hasConcept
W3004293435,gene,hasConcept
W3004293435,genetics,hasConcept
W3004293435,affine_lie_algebra,hasConcept
W3004293435,current_algebra,hasConcept
W3004293435,mathematics,hasConcept
W3004293435,algebra_over_a_field,hasConcept
W3004293435,pure_mathematics,hasConcept
W4206621711,gene_flow,hasConcept
W4206621711,genetic_algorithm,hasConcept
W4206621711,divergence_(linguistics),hasConcept
W4206621711,plateau_(mathematics),hasConcept
W4206621711,biology,hasConcept
W4206621711,evolutionary_biology,hasConcept
W4206621711,gene,hasConcept
W4206621711,ecology,hasConcept
W4206621711,paleontology,hasConcept
W4206621711,genetics,hasConcept
W4206621711,genetic_variation,hasConcept
W4206621711,mathematics,hasConcept
W4206621711,philosophy,hasConcept
W4206621711,linguistics,hasConcept
W4206621711,mathematical_analysis,hasConcept
W4313611824,biology,hasConcept
W4313611824,adaptation_(eye),hasConcept
W4313611824,epigenetics,hasConcept
W4313611824,novelty,hasConcept
W4313611824,gene,hasConcept
W4313611824,regulation_of_gene_expression,hasConcept
W4313611824,gene_regulatory_network,hasConcept
W4313611824,evolutionary_biology,hasConcept
W4313611824,plant_evolution,hasConcept
W4313611824,blueprint,hasConcept
W4313611824,phenotype,hasConcept
W4313611824,computational_biology,hasConcept
W4313611824,regulatory_sequence,hasConcept
W4313611824,genetics,hasConcept
W4313611824,plant_development,hasConcept
W4313611824,regulator_gene,hasConcept
W4313611824,genome,hasConcept
W4313611824,gene_expression,hasConcept
W4313611824,neuroscience,hasConcept
W4313611824,mechanical_engineering,hasConcept
W4313611824,philosophy,hasConcept
W4313611824,theology,hasConcept
W4313611824,engineering,hasConcept
W4393035934,biology,hasConcept
W4393035934,taxonomy_(biology),hasConcept
W4393035934,genome,hasConcept
W4393035934,genomics,hasConcept
W4393035934,dna_sequencing,hasConcept
W4393035934,evolutionary_biology,hasConcept
W4393035934,computational_biology,hasConcept
W4393035934,data_science,hasConcept
W4393035934,ecology,hasConcept
W4393035934,genetics,hasConcept
W4393035934,gene,hasConcept
W4393035934,computer_science,hasConcept
W3010020071,biology,hasConcept
W3010020071,lineage_(genetic),hasConcept
W3010020071,evolutionary_biology,hasConcept
W3010020071,coronavirus,hasConcept
W3010020071,phylogenetic_tree,hasConcept
W3010020071,genetics,hasConcept
W3010020071,severe_acute_respiratory_syndrome_coronavirus_2_(sars-cov-2),hasConcept
W3010020071,population,hasConcept
W3010020071,viral_evolution,hasConcept
W3010020071,genome,hasConcept
W3010020071,phylogenetics,hasConcept
W3010020071,negative_selection,hasConcept
W3010020071,pangolin,hasConcept
W3010020071,natural_selection,hasConcept
W3010020071,betacoronavirus,hasConcept
W3010020071,coronavirus_disease_2019_(covid-19),hasConcept
W3010020071,virology,hasConcept
W3010020071,disease,hasConcept
W3010020071,gene,hasConcept
W3010020071,infectious_disease_(medical_specialty),hasConcept
W3010020071,ecology,hasConcept
W3010020071,demography,hasConcept
W3010020071,medicine,hasConcept
W3010020071,sociology,hasConcept
W3010020071,pathology,hasConcept
W4206495906,coevolution,hasConcept
W4206495906,biology,hasConcept
W4206495906,herbivore,hasConcept
W4206495906,insect,hasConcept
W4206495906,plant_defense_against_herbivory,hasConcept
W4206495906,evolutionary_biology,hasConcept
W4206495906,transcriptome,hasConcept
W4206495906,ecology,hasConcept
W4206495906,resistance_(ecology),hasConcept
W4206495906,gene,hasConcept
